timestamp,year,amountDollars,amountPounts
12/1/2021 18:00,2021,461046.41,341183.20
12/1/2021 18:05,2021,474960.6,351636.02
12/1/2021 18:10,2021,493636.79,365631.52
12/1/2021 18:15,2021,503714.29,373210.23
12/1/2021 18:20,2021,515443.89,382031.63
12/1/2021 18:25,2021,525278.85,389429.63
12/1/2021 18:30,2021,536406.41,397834.96
12/1/2021 18:35,2021,547783.29,406357.58
12/1/2021 18:40,2021,563453.22,417974.71
12/1/2021 18:45,2021,577557.7,428791.44
12/1/2021 18:50,2021,589820.65,437917.65
12/1/2021 18:55,2021,599587.56,445297.66
12/1/2021 19:00,2021,608728.9,452281.66
12/1/2021 19:05,2021,616811.1,458326.81
12/1/2021 19:10,2021,625845.77,465123.15
12/1/2021 19:15,2021,631809.57,469574.15
12/1/2021 19:20,2021,637242.86,473696.68
12/1/2021 19:25,2021,643723.4,478576.68
12/1/2021 19:30,2021,652366.52,485085.12
12/1/2021 19:35,2021,660170.88,490960.76
12/1/2021 19:40,2021,669096.79,497680.91
12/1/2021 19:45,2021,680089.12,505958.25
12/1/2021 19:50,2021,687772.02,511743.56
12/1/2021 19:55,2021,693618.32,516145.86
12/1/2021 20:00,2021,698829.45,520069.84
12/1/2021 20:05,2021,705707.07,525248.84
12/1/2021 20:10,2021,712610.27,530347.16
12/1/2021 20:15,2021,721286.32,536948.23
12/1/2021 20:20,2021,728649.23,542495.23
12/1/2021 20:25,2021,734375.82,546810.23
12/1/2021 20:30,2021,740316.17,551286.23
12/1/2021 20:35,2021,745492.95,555187.13
12/1/2021 20:40,2021,749793.16,558427.39
12/1/2021 20:45,2021,755532.86,562753.09
12/1/2021 21:00,2021,774600.41,577125.09
12/1/2021 21:15,2021,787350.1,586736.84
12/1/2021 21:30,2021,802780.98,598332.96
12/1/2021 21:45,2021,823660.92,614103.85
12/1/2021 22:00,2021,839670.04,626166.84
12/1/2021 22:10,2021,851476.06,635060.81
12/1/2021 22:20,2021,863267.43,643891.74
12/1/2021 22:30,2021,872796.55,651048.80
12/1/2021 22:40,2021,882562.24,658474.10
12/1/2021 22:50,2021,889485.86,663653.75
12/1/2021 23:00,2021,896394.04,668821.73
12/1/2021 23:10,2021,902953.08,673761.73
12/1/2021 23:20,2021,914517.7,682431.39
12/1/2021 23:30,2021,922593.06,688546.05
12/1/2021 23:40,2021,928896.01,693293.37
12/1/2021 23:50,2021,937513.41,699783.65
12/2/2021 0:00,2021,945502.47,705876.02
12/2/2021 0:10,2021,953551.39,711862.85
12/2/2021 0:20,2021,958924.7,715909.85
12/2/2021 0:30,2021,965954.64,721204.65
12/2/2021 0:40,2021,971758.07,725575.65
12/2/2021 0:50,2021,977395.61,729786.73
12/2/2021 1:00,2021,982838.86,733887.36
12/2/2021 1:10,2021,986771.85,736850.36
12/2/2021 1:20,2021,995106.2,743127.70
12/2/2021 1:30,2021,1005669.49,751082.45
12/2/2021 1:40,2021,1009194.39,753736.45
12/2/2021 1:50,2021,1017102.51,759690.08
12/2/2021 2:00,2021,1020364.55,762145.37
12/2/2021 2:10,2021,1025028.31,765653.55
12/2/2021 2:20,2021,1028014.2,767899.45
12/2/2021 2:30,2021,1031121.84,770235.03
12/2/2021 2:40,2021,1034100.94,772474.03
12/2/2021 2:50,2021,1037100.65,774729.03
12/2/2021 3:00,2021,1040067.18,776959.03
12/2/2021 3:10,2021,1042256.81,778570.03
12/2/2021 3:20,2021,1044452.14,780255.75
12/2/2021 3:30,2021,1047207.08,782326.75
12/2/2021 3:38,2021,1048939.99,783629.68
12/2/2021 4:17,2021,1057726.22,790136.68
12/2/2021 4:40,2021,1062288.74,793569.03
12/2/2021 4:50,2021,1064850.89,795496.65
12/2/2021 5:00,2021,1066761.65,796934.25
12/2/2021 5:50,2021,1075867.8,803787.12
12/2/2021 6:00,2021,1077697.5,805164.28
12/2/2021 6:10,2021,1079209.75,806302.28
12/2/2021 6:20,2021,1080332.64,807147.28
12/2/2021 6:30,2021,1081428.94,807972.28
12/2/2021 6:40,2021,1082591.72,808847.28
12/2/2021 6:50,2021,1084332.88,810122.28
12/2/2021 7:00,2021,1085745.46,811185.07
12/2/2021 7:10,2021,1087510.56,812513.07
12/2/2021 7:20,2021,1089251.7,813823.07
12/2/2021 7:30,2021,1090871.29,815041.07
12/2/2021 7:40,2021,1091850.45,815813.07
12/2/2021 7:50,2021,1093033.1,816668.07
12/2/2021 8:00,2021,1094059.29,817440.64
12/2/2021 8:10,2021,1095407.5,818455.64
12/2/2021 8:20,2021,1096822.13,819520.64
12/2/2021 8:30,2021,1098624.59,820877.64
12/2/2021 8:40,2021,1100073.04,821967.64
12/2/2021 8:50,2021,1101282.43,822878.09
12/2/2021 9:00,2021,1103257.05,824363.09
12/2/2021 9:10,2021,1104906.29,825603.09
12/2/2021 9:20,2021,1107011.76,827185.11
12/2/2021 9:30,2021,1108711.58,828462.11
12/2/2021 9:40,2021,1110835.04,830058.12
12/2/2021 9:50,2021,1112824.27,831553.12
12/2/2021 10:00,2021,1114833.7,833063.13
12/2/2021 10:10,2021,1116631.89,834413.13
12/2/2021 10:20,2021,1118356.25,835673.13
12/2/2021 10:30,2021,1119860.75,836838.13
12/2/2021 10:40,2021,1121325.03,837938.13
12/2/2021 10:50,2021,1123535.23,839598.13
12/2/2021 11:00,2021,1125506.57,841078.13
12/2/2021 11:10,2021,1134796.5,848055.63
12/2/2021 11:20,2021,1138040.08,850490.68
12/2/2021 11:30,2021,1140631.04,852505.04
12/2/2021 11:40,2021,1143442.98,854685.27
12/2/2021 11:50,2021,1145999.14,856602.65
12/2/2021 12:00,2021,1148913.42,858788.66
12/2/2021 12:10,2021,1150917.43,860292.17
12/2/2021 12:20,2021,1156492.53,864485.11
12/2/2021 12:30,2021,1163093.98,869453.67
12/2/2021 12:40,2021,1170649.27,875139.72
12/2/2021 12:50,2021,1177612.22,880382.72
12/2/2021 13:00,2021,1184728.05,885707.27
12/2/2021 13:10,2021,1192298.95,891406.53
12/2/2021 13:20,2021,1207430.06,902781.94
12/2/2021 13:30,2021,1214673.37,908236.94
12/2/2021 13:40,2021,1223050.25,914538.94
12/2/2021 13:50,2021,1230284.25,919981.63
12/2/2021 14:00,2021,1236989.1,925027.67
12/2/2021 14:10,2021,1244753.27,930870.67
12/2/2021 14:20,2021,1252674.01,936831.02
12/2/2021 14:30,2021,1259624.96,942064.03
12/2/2021 14:40,2021,1265506.11,946492.59
12/2/2021 14:50,2021,1270593.07,950323.29
12/2/2021 15:00,2021,1276933.99,955062.12
12/2/2021 15:50,2021,1307761.29,978304.18
12/2/2021 16:00,2021,1313804.98,982853.40
12/2/2021 16:10,2021,1320517.55,987908.00
12/2/2021 16:20,2021,1332198.45,996658.58
12/2/2021 16:30,2021,1342365.04,1004336.93
12/2/2021 16:40,2021,1348938.6,1009287.21
12/2/2021 16:50,2021,1355232.66,1014024.90
12/2/2021 17:00,2021,1361838.49,1018960.90
12/2/2021 17:10,2021,1371234.46,1026064.90
12/2/2021 17:20,2021,1378561.67,1031576.90
12/2/2021 17:30,2021,1386024.58,1037192.91
12/2/2021 17:40,2021,1392231.16,1041865.92
12/2/2021 17:50,2021,1399883.41,1047628.49
12/2/2021 18:00,2021,1406867.62,1052885.81
12/2/2021 18:10,2021,1412633.65,1057191.87
12/2/2021 18:30,2021,1429082.61,1069576.10
12/2/2021 18:50,2021,1444142.13,1080913.88
12/2/2021 19:00,2021,1451866.8,1086730.43
12/2/2021 19:10,2021,1459802.89,1092672.43
12/2/2021 19:20,2021,1466930.73,1098039.48
12/2/2021 19:30,2021,1473730,1103158.11
12/2/2021 19:40,2021,1479781.14,1107713.70
12/2/2021 19:50,2021,1486910.18,1113079.16
12/2/2021 20:00,2021,1494439.5,1118746.16
12/2/2021 20:10,2021,1502233.2,1124613.27
12/2/2021 20:30,2021,1518542.54,1136887.83
12/2/2021 20:40,2021,1530354.87,1145773.83
12/2/2021 20:50,2021,1536949.77,1150736.54
12/2/2021 21:00,2021,1543166.33,1155414.23
12/2/2021 21:10,2021,1552870.6,1162716.61
12/2/2021 21:20,2021,1569854.74,1175479.03
12/2/2021 21:32,2021,1580456.07,1182577.80
12/2/2021 21:40,2021,1584257.99,1186329.39
12/2/2021 21:50,2021,1589741.77,1190456.45
12/2/2021 22:00,2021,1596479.27,1195528.65
12/2/2021 22:10,2021,1601748.29,1199494.35
12/2/2021 22:30,2021,1611643.87,1206943.35
12/2/2021 22:40,2021,1615949.19,1210184.34
12/2/2021 22:50,2021,1620526.56,1213631.35
12/2/2021 23:00,2021,1626103.14,1217829.56
12/2/2021 23:10,2021,1632801.92,1222868.56
12/2/2021 23:20,2021,1644431.22,1231615.88
12/2/2021 23:30,2021,1649133.49,1235154.99
12/2/2021 23:40,2021,1653262.06,1238262.00
12/2/2021 23:50,2021,1657565.96,1241501.02
12/3/2021 0:00,2021,1661354.48,1244352.02
12/3/2021 0:10,2021,1664685.68,1246859.31
12/3/2021 0:20,2021,1667450.38,1248940.31
12/3/2021 0:30,2021,1669928.5,1250805.31
12/3/2021 0:40,2021,1672818.95,1252980.42
12/3/2021 0:50,2021,1674984.31,1254610.42
12/3/2021 1:00,2021,1677795.68,1256726.43
12/3/2021 1:10,2021,1681602.71,1259591.43
12/3/2021 1:20,2021,1683748.23,1261207.04
12/3/2021 1:30,2021,1686357.86,1263172.04
12/3/2021 1:40,2021,1689122.56,1265254.04
12/3/2021 1:50,2021,1692068.79,1267471.66
12/3/2021 2:00,2021,1694804.4,1269531.66
12/3/2021 2:10,2021,1696378.48,1270716.66
12/3/2021 2:20,2021,1698556.4,1272356.67
12/3/2021 2:30,2021,1701239.45,1274376.90
12/3/2021 2:40,2021,1703722.98,1276246.90
12/3/2021 2:50,2021,1706057.87,1278005.47
12/3/2021 3:00,2021,1708045.76,1279502.47
12/3/2021 3:10,2021,1710430.99,1281298.47
12/3/2021 3:20,2021,1712529.2,1282878.47
12/3/2021 3:30,2021,1714746.72,1284548.47
12/3/2021 3:40,2021,1716400.27,1285793.47
12/3/2021 3:50,2021,1718458.21,1287343.47
12/3/2021 4:00,2021,1719895.25,1288426.04
12/3/2021 4:10,2021,1721813.82,1289871.19
12/3/2021 4:20,2021,1723053.92,1290805.19
12/3/2021 4:30,2021,1724270.02,1291721.19
12/3/2021 4:40,2021,1725619.21,1292737.19
12/3/2021 4:50,2021,1726966.75,1293752.19
12/3/2021 5:00,2021,1728079.2,1294589.69
12/3/2021 5:10,2021,1729374,1295564.69
12/3/2021 5:20,2021,1730496.3,1296409.69
12/3/2021 5:30,2021,1731993.14,1297571.69
12/3/2021 5:40,2021,1733460.65,1298641.69
12/3/2021 5:50,2021,1734491.56,1299417.69
12/3/2021 6:00,2021,1735952.76,1300517.69
12/3/2021 6:10,2021,1737258.86,1301500.69
12/3/2021 6:20,2021,1738284.24,1302272.69
12/3/2021 6:30,2021,1739931.61,1303512.69
12/3/2021 6:40,2021,1741100.8,1304392.69
12/3/2021 6:50,2021,1742295.46,1305292.69
12/3/2021 7:00,2021,1743649.93,1306312.69
12/3/2021 7:10,2021,1744718.3,1307117.69
12/3/2021 7:20,2021,1746204.77,1308237.69
12/3/2021 7:30,2021,1747455.08,1309179.69
12/3/2021 7:40,2021,1748642.87,1310074.69
12/3/2021 7:50,2021,1750182.16,1311234.70
12/3/2021 8:00,2021,1751681.69,1312364.70
12/3/2021 8:10,2021,1753048.15,1313394.70
12/3/2021 8:20,2021,1753885.36,1314025.70
12/3/2021 8:30,2021,1755112.92,1314950.70
12/3/2021 8:40,2021,1756016.77,1315631.70
12/3/2021 8:50,2021,1757058.37,1316416.70
12/3/2021 9:00,2021,1758267.26,1317327.70
12/3/2021 9:10,2021,1759634.43,1318357.71
12/3/2021 9:20,2021,1761739.57,1319978.82
12/3/2021 9:30,2021,1762831.34,1320801.47
12/3/2021 9:40,2021,1764169.67,1321809.54
12/3/2021 9:50,2021,1765643.63,1322919.54
12/3/2021 10:00,2021,1767362.64,1324214.54
12/3/2021 10:10,2021,1769107.62,1325529.54
12/3/2021 10:20,2021,1770734.09,1326754.54
12/3/2021 10:30,2021,1771985.9,1327697.54
12/3/2021 10:40,2021,1773757.97,1329032.54
12/3/2021 10:50,2021,1774880.97,1329878.65
12/3/2021 11:00,2021,1775975.86,1330703.65
12/3/2021 11:10,2021,1777947.36,1332188.65
12/3/2021 11:20,2021,1780511.39,1334121.65
12/3/2021 11:30,2021,1782752.18,1335846.65
12/3/2021 11:40,2021,1784497.84,1337162.66
12/3/2021 11:50,2021,1786721.36,1338838.66
12/3/2021 12:00,2021,1788680.04,1340314.66
12/3/2021 12:10,2021,1791061.43,1342109.66
12/3/2021 12:20,2021,1793401.42,1343874.66
12/3/2021 12:30,2021,1795813.19,1345692.89
12/3/2021 12:40,2021,1798460.17,1347688.40
12/3/2021 12:50,2021,1793800.12,1349475.40
12/3/2021 13:00,2021,1795969.1,1351215.40
12/3/2021 13:10,2021,1797754.37,1352596.40
12/3/2021 13:20,2021,1799705.92,1354067.09
12/3/2021 13:30,2021,1801344.64,1355302.09
12/3/2021 13:40,2021,1803210.77,1356708.09
12/3/2021 13:50,2021,1805523.53,1358448.09
12/3/2021 14:00,2021,1807944.58,1360236.09
12/3/2021 14:10,2021,1810469.41,1362172.51
12/3/2021 14:20,2021,1813241.13,1364260.66
12/3/2021 14:30,2021,1815787.51,1366180.71
12/3/2021 14:40,2021,1819921.66,1369297.96
12/3/2021 14:50,2021,1822752.65,1371432.96
12/3/2021 15:00,2021,1824905.44,1373057.96
12/3/2021 15:10,2021,1828107.3,1375474.63
12/3/2021 15:20,2021,1832042.53,1378411.47
12/3/2021 15:30,2021,1834296.86,1380150.73
12/3/2021 15:40,2021,1836725.47,1381986.42
12/3/2021 15:50,2021,1838613.8,1383413.42
12/3/2021 16:00,2021,1841268.03,1385419.42
12/3/2021 16:10,2021,1844468.48,1387838.42
12/3/2021 16:20,2021,1847126.65,1389847.42
12/3/2021 16:30,2021,1849349.5,1391527.42
12/3/2021 16:40,2021,1852170.38,1393660.42
12/3/2021 16:50,2021,1854957.92,1395766.42
12/3/2021 17:00,2021,1858436.6,1398394.42
12/3/2021 17:10,2021,1863182.69,1401979.42
12/3/2021 17:20,2021,1879063.49,1413982.42
12/3/2021 17:30,2021,1883488.55,1417326.43
12/3/2021 17:40,2021,1885885.91,1419136.44
12/3/2021 17:50,2021,1889653.31,1421981.99
12/3/2021 18:00,2021,1892520.61,1424146.68
12/3/2021 18:10,2021,1895765.79,1426597.68
12/3/2021 18:20,2021,1900388.42,1430089.86
12/3/2021 18:30,2021,1903801.77,1432667.55
12/3/2021 18:40,2021,1908629.21,1436276.59
12/3/2021 18:50,2021,1912943.87,1439533.52
12/3/2021 19:00,2021,1915938.61,1441758.52
12/3/2021 19:10,2021,1918834.52,1443943.62
12/3/2021 19:20,2021,1921943.68,1446289.62
12/3/2021 19:30,2021,1924909.39,1448527.62
12/3/2021 19:40,2021,1927690.01,1450625.62
12/3/2021 19:50,2021,1930125.28,1452463.62
12/3/2021 20:00,2021,1932618.8,1454346.12
12/3/2021 20:10,2021,1937781.71,1458246.12
12/3/2021 20:20,2021,1945319.35,1463907.69
12/3/2021 20:30,2021,1954624.58,1470474.31
12/3/2021 20:40,2021,1960536.92,1474891.15
12/3/2021 20:50,2021,1965059.67,1478358.39
12/3/2021 21:00,2021,1970438.28,1482422.08
12/3/2021 21:10,2021,1974860.81,1485762.14
12/3/2021 21:20,2021,1979119.84,1488943.61
12/3/2021 21:30,2021,1983824.06,1492531.11
12/3/2021 21:40,2021,1989724.98,1496986.18
12/3/2021 21:50,2021,1995928.91,1501669.99
12/3/2021 22:00,2021,2003422.6,1507332.55
12/3/2021 22:10,2021,2007842.6,1510671.13
12/3/2021 22:20,2021,2011228.24,1513227.87
12/3/2021 22:30,2021,2015124.37,1516170.88
12/3/2021 22:40,2021,2018377.94,1518628.57
12/3/2021 22:50,2021,2022421.4,1521682.33
12/3/2021 23:00,2021,2025847.94,1524270.93
12/3/2021 23:10,2021,2028714.65,1526435.93
12/3/2021 23:20,2021,2030993.12,1528155.93
12/3/2021 23:40,2021,2035280.59,1531393.72
12/3/2021 23:50,2021,2037075.48,1532749.32
12/4/2021 0:00,2021,2039172.37,1534333.32
12/4/2021 0:10,2021,2041668.23,1536218.45
12/4/2021 0:25,2021,2044029.8,1538037.13
12/4/2021 0:30,2021,2044777.86,1538567.13
12/4/2021 0:40,2021,2046644.17,1539977.13
12/4/2021 0:50,2021,2048934.08,1541706.47
12/4/2021 1:00,2021,2051069.28,1543318.47
12/4/2021 1:10,2021,2053030.19,1544799.51
12/4/2021 1:20,2021,2054476.47,1545891.51
12/4/2021 1:31,2021,2056470.61,1547362.52
12/4/2021 1:40,2021,2057556.79,1548217.92
12/4/2021 1:50,2021,2059417.21,1549622.92
12/4/2021 2:00,2021,2060763.4,1550639.92
12/4/2021 2:10,2021,2062284.67,1551789.11
12/4/2021 2:20,2021,2063903.26,1553012.11
12/4/2021 2:30,2021,2065765.76,1554419.09
12/4/2021 2:40,2021,2067633.43,1555830.09
12/4/2021 2:50,2021,2068837.24,1556739.28
12/4/2021 3:00,2021,2069764.88,1557439.79
12/4/2021 3:10,2021,2071168.15,1558499.79
12/4/2021 3:20,2021,2072732.5,1559681.79
12/4/2021 3:30,2021,2074398.54,1560939.97
12/4/2021 3:40,2021,2075976.62,1562131.92
12/4/2021 3:50,2021,2076943.11,1562861.92
12/4/2021 4:00,2021,2077876.32,1563566.92
12/4/2021 4:10,2021,2079363.55,1564689.92
12/4/2021 4:20,2021,2080402.7,1565474.92
12/4/2021 4:30,2021,2082084.36,1566744.92
12/4/2021 4:40,2021,2083457.28,1567781.92
12/4/2021 4:50,2021,2084800.95,1568796.92
12/4/2021 5:00,2021,2086187.24,1569844.26
12/4/2021 5:10,2021,2087259.29,1570654.26
12/4/2021 5:20,2021,2088663.84,1571715.26
12/4/2021 5:30,2021,2090076.12,1572782.26
12/4/2021 5:40,2021,2091194.76,1573627.26
12/4/2021 5:50,2021,2092366.43,1574512.26
12/4/2021 6:00,2021,2093248.6,1575178.26
12/4/2021 6:10,2021,2094030.01,1575768.26
12/4/2021 6:20,2021,2094931.94,1576449.26
12/4/2021 6:30,2021,2095746.56,1577064.26
12/4/2021 6:40,2021,2096534.11,1577659.26
12/4/2021 6:50,2021,2097505.32,1578392.60
12/4/2021 7:00,2021,2098167.09,1578892.60
12/4/2021 7:10,2021,2099405.95,1579828.60
12/4/2021 7:20,2021,2100558.21,1580698.60
12/4/2021 7:30,2021,2101160.72,1581153.60
12/4/2021 7:40,2021,2102148.57,1581899.60
12/4/2021 7:50,2021,2102983.09,1582529.60
12/4/2021 8:00,2021,2103825.87,1583165.96
12/4/2021 8:10,2021,2104825.59,1583920.96
12/4/2021 8:20,2021,2106079.01,1584866.96
12/4/2021 8:30,2021,2106876.22,1585468.96
12/4/2021 8:40,2021,2108089.3,1586349.96
12/4/2021 8:50,2021,2108929.75,1586984.96
12/4/2021 9:00,2021,2109949.25,1587754.96
12/4/2021 9:10,2021,2111167.7,1588674.96
12/4/2021 9:20,2021,2112162.45,1589425.96
12/4/2021 9:30,2021,2113748.08,1590622.82
12/4/2021 9:40,2021,2114516.13,1591202.82
12/4/2021 9:50,2021,2115833.73,1592197.82
12/4/2021 10:00,2021,2116820.07,1592942.82
12/4/2021 10:10,2021,2118508.8,1594217.82
12/4/2021 10:20,2021,2119992.32,1595337.82
12/4/2021 10:30,2021,2121108.1,1596180.51
12/4/2021 10:40,2021,2122379.56,1597140.51
12/4/2021 10:50,2021,2123538.72,1598015.51
12/4/2021 11:00,2021,2125266.53,1599320.52
12/4/2021 11:10,2021,2128172.49,1601515.54
12/4/2021 11:20,2021,2137630.06,1608658.73
12/4/2021 11:30,2021,2142429.06,1612285.30
12/4/2021 11:40,2021,2145316.92,1614465.99
12/4/2021 11:50,2021,2149995.33,1618001.00
12/4/2021 12:00,2021,2153134.1,1620372.32
12/4/2021 12:10,2021,2155417.34,1622097.32
12/4/2021 12:20,2021,2157508.53,1623677.33
12/4/2021 12:30,2021,2159388.29,1625097.33
12/4/2021 12:40,2021,2162474.7,1627429.33
12/4/2021 12:50,2021,2164335.17,1628834.68
12/4/2021 13:00,2021,2167135.98,1630950.68
12/4/2021 13:10,2021,2169830.95,1632986.68
12/4/2021 13:20,2021,2172310.5,1634859.68
12/4/2021 13:30,2021,2174236.62,1636349.68
12/4/2021 13:40,2021,2177414.23,1638750.37
12/4/2021 13:50,2021,2179420.68,1640266.15
12/4/2021 14:00,2021,2184769.94,1644303.15
12/4/2021 14:10,2021,2189383.53,1647785.99
12/4/2021 14:20,2021,2193610.22,1650976.99
12/4/2021 14:30,2021,2196625.34,1653253.88
12/4/2021 14:40,2021,2199688.34,1655567.38
12/4/2021 14:50,2021,2201810.76,1657170.38
12/4/2021 15:00,2021,2204210.36,1658982.38
12/4/2021 15:10,2021,2207039.7,1661119.38
12/4/2021 15:20,2021,2209746.96,1663163.38
12/4/2021 15:30,2021,2212023.06,1664881.88
12/4/2021 15:40,2021,2216146.66,1667994.55
12/4/2021 15:50,2021,2221010.73,1671667.84
12/4/2021 16:00,2021,2223886.94,1673840.41
12/4/2021 16:10,2021,2227640.13,1676675.43
12/4/2021 16:20,2021,2230056.2,1678500.43
12/4/2021 16:30,2021,2232334.92,1680221.74
12/4/2021 16:40,2021,2236196.32,1683103.94
12/4/2021 16:50,2021,2244156.95,1689145.49
12/4/2021 17:00,2021,2249450.74,1693146.94
12/4/2021 17:10,2021,2252576.81,1695506.94
12/4/2021 17:20,2021,2256530.01,1698456.96
12/4/2021 17:30,2021,2259967.13,1701088.86
12/4/2021 17:40,2021,2263953.29,1704099.20
12/4/2021 17:50,2021,2267672.09,1706909.20
12/4/2021 18:00,2021,2269341.06,1708120.20
12/4/2021 18:10,2021,2273841.05,1711570.20
12/4/2021 18:20,2021,2277587.64,1714365.92
12/4/2021 18:30,2021,2280572.44,1716655.92
12/4/2021 18:40,2021,2283510.04,1718875.42
12/4/2021 18:50,2021,2286594.46,1721205.42
12/4/2021 19:00,2021,2291591.52,1724981.23
12/4/2021 19:10,2021,2294550,1727216.23
12/4/2021 19:20,2021,2296291.6,1728531.23
12/4/2021 19:30,2021,2301041.67,1732120.83
12/4/2021 19:40,2021,2303552.36,1734017.67
12/4/2021 19:50,2021,2306459.73,1736214.17
12/4/2021 20:00,2021,2309318.67,1738374.18
12/4/2021 20:10,2021,2311709.82,1740180.87
12/4/2021 20:20,2021,2314449.73,1742250.87
12/4/2021 20:30,2021,2317670.62,1744684.20
12/4/2021 20:40,2021,2319933.97,1746394.20
12/4/2021 20:50,2021,2322332.19,1748205.31
12/4/2021 21:00,2021,2324766.2,1750044.10
12/4/2021 21:10,2021,2327101.12,1751808.10
12/4/2021 21:20,2021,2328765.67,1753065.88
12/4/2021 21:30,2021,2332356.12,1755778.52
12/4/2021 21:40,2021,2334645.89,1757508.52
12/4/2021 21:50,2021,2336834.86,1759162.22
12/4/2021 22:00,2021,2339106.1,1760878.22
12/4/2021 22:10,2021,2341676.14,1762819.22
12/4/2021 22:20,2021,2343476.31,1764179.22
12/4/2021 22:30,2021,2345605.32,1765787.72
12/4/2021 22:40,2021,2347479.3,1767203.72
12/4/2021 22:50,2021,2349611.85,1768815.04
12/4/2021 23:00,2021,2352922.55,1771316.25
12/4/2021 23:10,2021,2354296.66,1772354.46
12/4/2021 23:20,2021,2355461.71,1773234.46
12/4/2021 23:30,2021,2356898.28,1774319.46
12/4/2021 23:40,2021,2358334.36,1775404.46
12/4/2021 23:50,2021,2360273.56,1776869.46
12/5/2021 0:00,2021,2361697.12,1777944.46
12/5/2021 0:10,2021,2363292.25,1779149.46
12/5/2021 0:20,2021,2365154.78,1780556.03
12/5/2021 0:30,2021,2367021.4,1781966.04
12/5/2021 0:40,2021,2368139.85,1782811.04
12/5/2021 0:50,2021,2369563.94,1783886.73
12/5/2021 1:00,2021,2370916.8,1784908.75
12/5/2021 1:10,2021,2372068.43,1785778.75
12/5/2021 1:20,2021,2373325.9,1786728.75
12/5/2021 1:30,2021,2375019.17,1788007.75
12/5/2021 1:40,2021,2376335.99,1789002.75
12/5/2021 1:50,2021,2377719.17,1790047.75
12/5/2021 2:00,2021,2378830.99,1790887.75
12/5/2021 2:10,2021,2380505.45,1792152.75
12/5/2021 2:20,2021,2381745.97,1793054.75
12/5/2021 2:30,2021,2382818.39,1793899.75
12/5/2021 2:40,2021,2383627.13,1794510.75
12/5/2021 2:50,2021,2384852.88,1795436.75
12/5/2021 3:00,2021,2385945.27,1796226.75
12/5/2021 3:10,2021,2386739.36,1796861.75
12/5/2021 3:20,2021,2387890.82,1797731.75
12/5/2021 3:30,2021,2388585.66,1798256.75
12/5/2021 3:40,2021,2389565.08,1798996.75
12/5/2021 3:50,2021,2390354.25,1799592.75
12/5/2021 4:00,2021,2391115.25,1800167.75
12/5/2021 4:10,2021,2392253.56,1801027.75
12/5/2021 4:20,2021,2393325.89,1801837.75
12/5/2021 4:30,2021,2394298.98,1802572.75
12/5/2021 4:40,2021,2395642.17,1803587.75
12/5/2021 4:50,2021,2396390.13,1804152.75
12/5/2021 5:00,2021,2397177.59,1804747.75
12/5/2021 5:10,2021,2398051.27,1805407.75
12/5/2021 5:20,2021,2398560.87,1805792.75
12/5/2021 5:30,2021,2399229.25,1806297.75
12/5/2021 5:40,2021,2399970.31,1806857.75
12/5/2021 5:50,2021,2400440.03,1807212.75
12/5/2021 6:00,2021,2401366.51,1807912.75
12/5/2021 6:10,2021,2402107.67,1808472.75
12/5/2021 6:20,2021,2402709.98,1808927.75
12/5/2021 6:30,2021,2403316.58,1809385.98
12/5/2021 6:40,2021,2404150.35,1810015.98
12/5/2021 6:50,2021,2404798.79,1810505.98
12/5/2021 7:00,2021,2405308.49,1810890.98
12/5/2021 7:20,2021,2406877.51,1812075.98
12/5/2021 7:30,2021,2407340.8,1812390.98
12/5/2021 7:40,2021,2408035.93,1812950.98
12/5/2021 7:50,2021,2408882.85,1813590.98
12/5/2021 8:00,2021,2409809.48,1814290.98
12/5/2021 8:10,2021,2410524.75,1814830.98
12/5/2021 8:20,2021,2411239.63,1815320.98
12/5/2021 8:30,2021,2411848.57,1815830.98
12/5/2021 8:40,2021,2412935.78,1816651.98
12/5/2021 8:50,2021,2413584.6,1817141.98
12/5/2021 9:00,2021,2414001.39,1817456.98
12/5/2021 9:10,2021,2415183.04,1818348.98
12/5/2021 9:20,2021,2416016.91,1818978.98
12/5/2021 9:30,2021,2416759.86,1819539.98
12/5/2021 9:40,2021,2417575.61,1820155.99
12/5/2021 9:50,2021,2418105.07,1820555.99
12/5/2021 10:00,2021,2419172.01,1821361.99
12/5/2021 10:10,2021,2420096.48,1822059.99
12/5/2021 10:20,2021,2421480.71,1823105.49
12/5/2021 10:30,2021,2422739.7,1824021.49
12/5/2021 10:40,2021,2423805.6,1824861.49
12/5/2021 10:50,2021,2425076.42,1825821.49
12/5/2021 11:00,2021,2426605,1826976.49
12/5/2021 11:10,2021,2427817.31,1827892.49
12/5/2021 11:20,2021,2429039.25,1828815.82
12/5/2021 11:30,2021,2430492.19,1829913.82
12/5/2021 11:40,2021,2431226.74,1830468.82
12/5/2021 11:50,2021,2432314.34,1831290.55
12/5/2021 12:00,2021,2433731.13,1832360.55
12/5/2021 12:10,2021,2434846.65,1833203.34
12/5/2021 12:20,2021,2436229.87,1834248.34
12/5/2021 12:30,2021,2437800.2,1835434.34
12/5/2021 12:40,2021,2439262.85,1836539.31
12/5/2021 12:50,2021,2440997.62,1837849.65
12/5/2021 13:00,2021,2442341.21,1838864.65
12/5/2021 13:10,2021,2444130.82,1840216.65
12/5/2021 13:20,2021,2445758.82,1841446.65
